code,name,sido,sigungu,eupmyeondong,ri,status,level,parent_code,sido_abbr,sido_en,name_en
4473034032,충청남도 연기군 금남면 달전리,충청남도,연기군,금남면,달전리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Daljeon-ri
4473034033,충청남도 연기군 금남면 박산리,충청남도,연기군,금남면,박산리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Baksan-ri
4473034034,충청남도 연기군 금남면 대박리,충청남도,연기군,금남면,대박리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Daebak-ri
4473034035,충청남도 연기군 금남면 부용리,충청남도,연기군,금남면,부용리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Buyong-ri
4473034036,충청남도 연기군 금남면 봉기리,충청남도,연기군,금남면,봉기리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Bonggi-ri
4473034037,충청남도 연기군 금남면 석교리,충청남도,연기군,금남면,석교리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Seokgyo-ri
4473034038,충청남도 연기군 금남면 반곡리,충청남도,연기군,금남면,반곡리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Bangok-ri
4473034039,충청남도 연기군 금남면 석삼리,충청남도,연기군,금남면,석삼리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Seoksam-ri
4473034040,충청남도 연기군 금남면 장재리,충청남도,연기군,금남면,장재리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Jangjae-ri
4473034041,충청남도 연기군 금남면 호탄리,충청남도,연기군,금남면,호탄리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Hotan-ri
4473034042,충청남도 연기군 금남면 신촌리,충청남도,연기군,금남면,신촌리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Sinchon-ri
4473034043,충청남도 연기군 금남면 도암리,충청남도,연기군,금남면,도암리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Doam-ri
4473034044,충청남도 연기군 금남면 성덕리,충청남도,연기군,금남면,성덕리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Seongdeok-ri
4473034045,충청남도 연기군 금남면 영곡리,충청남도,연기군,금남면,영곡리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Yeonggok-ri
4473034046,충청남도 연기군 금남면 대평리,충청남도,연기군,금남면,대평리,폐지,4,4473034000,충남,Chungnam,Chungnam Yeongi-gun Geumnam-myeon Daepyeong-ri
4473035000,충청남도 연기군 전의면,충청남도,연기군,전의면,,폐지,3,4473000000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon
4473035021,충청남도 연기군 전의면 읍내리,충청남도,연기군,전의면,읍내리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Eupnae-ri
4473035022,충청남도 연기군 전의면 동교리,충청남도,연기군,전의면,동교리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Donggyo-ri
4473035023,충청남도 연기군 전의면 서정리,충청남도,연기군,전의면,서정리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Seojeong-ri
4473035024,충청남도 연기군 전의면 원성리,충청남도,연기군,전의면,원성리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Wonseong-ri
4473035025,충청남도 연기군 전의면 신흥리,충청남도,연기군,전의면,신흥리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Sinheung-ri
4473035026,충청남도 연기군 전의면 유천리,충청남도,연기군,전의면,유천리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Yucheon-ri
4473035027,충청남도 연기군 전의면 운당리,충청남도,연기군,전의면,운당리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Undang-ri
4473035028,충청남도 연기군 전의면 소정리,충청남도,연기군,전의면,소정리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Sojeong-ri
4473035029,충청남도 연기군 전의면 대곡리,충청남도,연기군,전의면,대곡리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Daegok-ri
4473035030,충청남도 연기군 전의면 고등리,충청남도,연기군,전의면,고등리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Godeung-ri
4473035031,충청남도 연기군 전의면 관정리,충청남도,연기군,전의면,관정리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Gwanjeong-ri
4473035032,충청남도 연기군 전의면 신정리,충청남도,연기군,전의면,신정리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Sinjeong-ri
4473035033,충청남도 연기군 전의면 노곡리,충청남도,연기군,전의면,노곡리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Nogok-ri
4473035034,충청남도 연기군 전의면 신방리,충청남도,연기군,전의면,신방리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Sinbang-ri
4473035035,충청남도 연기군 전의면 영당리,충청남도,연기군,전의면,영당리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Yeongdang-ri
4473035036,충청남도 연기군 전의면 양곡리,충청남도,연기군,전의면,양곡리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Yanggok-ri
4473035037,충청남도 연기군 전의면 달전리,충청남도,연기군,전의면,달전리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Daljeon-ri
4473035038,충청남도 연기군 전의면 다방리,충청남도,연기군,전의면,다방리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Dabang-ri
4473035039,충청남도 연기군 전의면 금사리,충청남도,연기군,전의면,금사리,폐지,4,4473035000,충남,Chungnam,Chungnam Yeongi-gun Jeonui-myeon Geumsa-ri
4473036000,충청남도 연기군 전동면,충청남도,연기군,전동면,,폐지,3,4473000000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon
4473036001,충청남도 연기군 전동면 신방리,충청남도,연기군,전동면,신방리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Sinbang-ri
4473036002,충청남도 연기군 전동면 영당리,충청남도,연기군,전동면,영당리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Yeongdang-ri
4473036003,충청남도 연기군 전동면 양곡리,충청남도,연기군,전동면,양곡리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Yanggok-ri
4473036004,충청남도 연기군 전동면 달전리,충청남도,연기군,전동면,달전리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Daljeon-ri
4473036005,충청남도 연기군 전동면 다방리,충청남도,연기군,전동면,다방리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Dabang-ri
4473036006,충청남도 연기군 전동면 금사리,충청남도,연기군,전동면,금사리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Geumsa-ri
4473036021,충청남도 연기군 전동면 노장리,충청남도,연기군,전동면,노장리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Nojang-ri
4473036022,충청남도 연기군 전동면 봉대리,충청남도,연기군,전동면,봉대리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Bongdae-ri
4473036023,충청남도 연기군 전동면 청송리,충청남도,연기군,전동면,청송리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Cheongsong-ri
4473036024,충청남도 연기군 전동면 석곡리,충청남도,연기군,전동면,석곡리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Seokgok-ri
4473036025,충청남도 연기군 전동면 보덕리,충청남도,연기군,전동면,보덕리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Bodeok-ri
4473036026,충청남도 연기군 전동면 송곡리,충청남도,연기군,전동면,송곡리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Songgok-ri
4473036027,충청남도 연기군 전동면 송정리,충청남도,연기군,전동면,송정리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Songjeong-ri
4473036028,충청남도 연기군 전동면 청람리,충청남도,연기군,전동면,청람리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Cheongram-ri
4473036029,충청남도 연기군 전동면 미곡리,충청남도,연기군,전동면,미곡리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Migok-ri
4473036030,충청남도 연기군 전동면 송성리,충청남도,연기군,전동면,송성리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Songseong-ri
4473036031,충청남도 연기군 전동면 심중리,충청남도,연기군,전동면,심중리,폐지,4,4473036000,충남,Chungnam,Chungnam Yeongi-gun Jeondong-myeon Simjung-ri
4473037000,충청남도 연기군 소정면,충청남도,연기군,소정면,,폐지,3,4473000000,충남,Chungnam,Chungnam Yeongi-gun Sojeong-myeon
4473037021,충청남도 연기군 소정면 소정리,충청남도,연기군,소정면,소정리,폐지,4,4473037000,충남,Chungnam,Chungnam Yeongi-gun Sojeong-myeon Sojeong-ri
4473037022,충청남도 연기군 소정면 고등리,충청남도,연기군,소정면,고등리,폐지,4,4473037000,충남,Chungnam,Chungnam Yeongi-gun Sojeong-myeon Godeung-ri
4473037023,충청남도 연기군 소정면 운당리,충청남도,연기군,소정면,운당리,폐지,4,4473037000,충남,Chungnam,Chungnam Yeongi-gun Sojeong-myeon Undang-ri
4473037024,충청남도 연기군 소정면 대곡리,충청남도,연기군,소정면,대곡리,폐지,4,4473037000,충남,Chungnam,Chungnam Yeongi-gun Sojeong-myeon Daegok-ri
4474000000,충청남도 공주군,충청남도,공주군,,,폐지,2,4400000000,충남,Chungnam,Chungnam Gongju-gun
4474001000,충청남도 공주군 공주읍,충청남도,공주군,공주읍,,폐지,3,4474000000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup
4474001001,충청남도 공주군 공주읍 반죽리,충청남도,공주군,공주읍,반죽리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Banjuk-ri
4474001002,충청남도 공주군 공주읍 봉황리,충청남도,공주군,공주읍,봉황리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Bonghwang-ri
4474001003,충청남도 공주군 공주읍 중학리,충청남도,공주군,공주읍,중학리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Junghak-ri
4474001004,충청남도 공주군 공주읍 중리,충청남도,공주군,공주읍,중리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Jung-ri
4474001005,충청남도 공주군 공주읍 산성리,충청남도,공주군,공주읍,산성리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Sanseong-ri
4474001006,충청남도 공주군 공주읍 교리,충청남도,공주군,공주읍,교리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Gyo-ri
4474001007,충청남도 공주군 공주읍 웅진리,충청남도,공주군,공주읍,웅진리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Ungjin-ri
4474001008,충청남도 공주군 공주읍 금성리,충청남도,공주군,공주읍,금성리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Geumseong-ri
4474001009,충청남도 공주군 공주읍 옥룡리,충청남도,공주군,공주읍,옥룡리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Okryong-ri
4474001010,충청남도 공주군 공주읍 금학리,충청남도,공주군,공주읍,금학리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Geumhak-ri
4474001011,충청남도 공주군 공주읍 주미리,충청남도,공주군,공주읍,주미리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Jumi-ri
4474001012,충청남도 공주군 공주읍 봉정리,충청남도,공주군,공주읍,봉정리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Bongjeong-ri
4474001013,충청남도 공주군 공주읍 태봉리,충청남도,공주군,공주읍,태봉리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Taebong-ri
4474001014,충청남도 공주군 공주읍 오곡리,충청남도,공주군,공주읍,오곡리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Ogok-ri
4474001015,충청남도 공주군 공주읍 신기리,충청남도,공주군,공주읍,신기리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Singi-ri
4474001016,충청남도 공주군 공주읍 소학리,충청남도,공주군,공주읍,소학리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Sohak-ri
4474001017,충청남도 공주군 공주읍 상왕리,충청남도,공주군,공주읍,상왕리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Sangwang-ri
4474001018,충청남도 공주군 공주읍 무릉리,충청남도,공주군,공주읍,무릉리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Mureung-ri
4474001019,충청남도 공주군 공주읍 월송리,충청남도,공주군,공주읍,월송리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Wolsong-ri
4474001020,충청남도 공주군 공주읍 금흥리,충청남도,공주군,공주읍,금흥리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Geumheung-ri
4474001021,충청남도 공주군 공주읍 신관리,충청남도,공주군,공주읍,신관리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Singwan-ri
4474001022,충청남도 공주군 공주읍 쌍신리,충청남도,공주군,공주읍,쌍신리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Ssangsin-ri
4474001023,충청남도 공주군 공주읍 월미리,충청남도,공주군,공주읍,월미리,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Wolmi-ri
4474001024,충청남도 공주군 공주읍 반죽동,충청남도,공주군,공주읍,반죽동,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Banjuk-dong
4474001025,충청남도 공주군 공주읍 봉황동,충청남도,공주군,공주읍,봉황동,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Bonghwang-dong
4474001026,충청남도 공주군 공주읍 중학동,충청남도,공주군,공주읍,중학동,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Junghak-dong
4474001027,충청남도 공주군 공주읍 중동,충청남도,공주군,공주읍,중동,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Jung-dong
4474001028,충청남도 공주군 공주읍 산성동,충청남도,공주군,공주읍,산성동,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Sanseong-dong
4474001029,충청남도 공주군 공주읍 교동,충청남도,공주군,공주읍,교동,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Gyo-dong
4474001030,충청남도 공주군 공주읍 웅진동,충청남도,공주군,공주읍,웅진동,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Ungjin-dong
4474001031,충청남도 공주군 공주읍 금성동,충청남도,공주군,공주읍,금성동,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Geumseong-dong
4474001032,충청남도 공주군 공주읍 옥룡동,충청남도,공주군,공주읍,옥룡동,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Okryong-dong
4474001033,충청남도 공주군 공주읍 금학동,충청남도,공주군,공주읍,금학동,폐지,4,4474001000,충남,Chungnam,Chungnam Gongju-gun Gongju-eup Geumhak-dong
4474031000,충청남도 공주군 이인면,충청남도,공주군,이인면,,폐지,3,4474000000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon
4474031001,충청남도 공주군 이인면 검산리,충청남도,공주군,이인면,검산리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Geomsan-ri
4474031002,충청남도 공주군 이인면 봉정리,충청남도,공주군,이인면,봉정리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Bongjeong-ri
4474031003,충청남도 공주군 이인면 주미리,충청남도,공주군,이인면,주미리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Jumi-ri
4474031004,충청남도 공주군 이인면 태봉리,충청남도,공주군,이인면,태봉리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Taebong-ri
4474031005,충청남도 공주군 이인면 오곡리,충청남도,공주군,이인면,오곡리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Ogok-ri
4474031021,충청남도 공주군 이인면 이인리,충청남도,공주군,이인면,이인리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Iin-ri
4474031022,충청남도 공주군 이인면 만수리,충청남도,공주군,이인면,만수리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Mansu-ri
4474031023,충청남도 공주군 이인면 오룡리,충청남도,공주군,이인면,오룡리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Oryong-ri
4474031024,충청남도 공주군 이인면 신흥리,충청남도,공주군,이인면,신흥리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Sinheung-ri
4474031025,충청남도 공주군 이인면 주봉리,충청남도,공주군,이인면,주봉리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Jubong-ri
4474031026,충청남도 공주군 이인면 목동리,충청남도,공주군,이인면,목동리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Mokdong-ri
4474031027,충청남도 공주군 이인면 발양리,충청남도,공주군,이인면,발양리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Baryang-ri
4474031028,충청남도 공주군 이인면 초봉리,충청남도,공주군,이인면,초봉리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Chobong-ri
4474031029,충청남도 공주군 이인면 용성리,충청남도,공주군,이인면,용성리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Yongseong-ri
4474031030,충청남도 공주군 이인면 구암리,충청남도,공주군,이인면,구암리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Guam-ri
4474031031,충청남도 공주군 이인면 달산리,충청남도,공주군,이인면,달산리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Dalsan-ri
4474031032,충청남도 공주군 이인면 산의리,충청남도,공주군,이인면,산의리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Sanui-ri
4474031033,충청남도 공주군 이인면 복룡리,충청남도,공주군,이인면,복룡리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Bokryong-ri
4474031034,충청남도 공주군 이인면 반송리,충청남도,공주군,이인면,반송리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Bansong-ri
4474031035,충청남도 공주군 이인면 이곡리,충청남도,공주군,이인면,이곡리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Igok-ri
4474031036,충청남도 공주군 이인면 운암리,충청남도,공주군,이인면,운암리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Unam-ri
4474031037,충청남도 공주군 이인면 신영리,충청남도,공주군,이인면,신영리,폐지,4,4474031000,충남,Chungnam,Chungnam Gongju-gun Iin-myeon Sinyeong-ri
4474032000,충청남도 공주군 탄천면,충청남도,공주군,탄천면,,폐지,3,4474000000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon
4474032001,충청남도 공주군 탄천면 신영리,충청남도,공주군,탄천면,신영리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Sinyeong-ri
4474032002,충청남도 공주군 탄천면 복룡리,충청남도,공주군,탄천면,복룡리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Bokryong-ri
4474032003,충청남도 공주군 탄천면 반송리,충청남도,공주군,탄천면,반송리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Bansong-ri
4474032004,충청남도 공주군 탄천면 이곡리,충청남도,공주군,탄천면,이곡리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Igok-ri
4474032005,충청남도 공주군 탄천면 운암리,충청남도,공주군,탄천면,운암리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Unam-ri
4474032021,충청남도 공주군 탄천면 삼각리,충청남도,공주군,탄천면,삼각리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Samgak-ri
4474032022,충청남도 공주군 탄천면 광명리,충청남도,공주군,탄천면,광명리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Gwangmyeong-ri
4474032023,충청남도 공주군 탄천면 장선리,충청남도,공주군,탄천면,장선리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Jangseon-ri
4474032024,충청남도 공주군 탄천면 안영리,충청남도,공주군,탄천면,안영리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Anyeong-ri
4474032025,충청남도 공주군 탄천면 덕지리,충청남도,공주군,탄천면,덕지리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Deokji-ri
4474032026,충청남도 공주군 탄천면 화정리,충청남도,공주군,탄천면,화정리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Hwajeong-ri
4474032027,충청남도 공주군 탄천면 남산리,충청남도,공주군,탄천면,남산리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Namsan-ri
4474032028,충청남도 공주군 탄천면 가척리,충청남도,공주군,탄천면,가척리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Gacheok-ri
4474032029,충청남도 공주군 탄천면 정치리,충청남도,공주군,탄천면,정치리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Jeongchi-ri
4474032030,충청남도 공주군 탄천면 성리,충청남도,공주군,탄천면,성리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Seong-ri
4474032031,충청남도 공주군 탄천면 송학리,충청남도,공주군,탄천면,송학리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Songhak-ri
4474032032,충청남도 공주군 탄천면 분강리,충청남도,공주군,탄천면,분강리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Bungang-ri
4474032033,충청남도 공주군 탄천면 유하리,충청남도,공주군,탄천면,유하리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Yuha-ri
4474032034,충청남도 공주군 탄천면 국동리,충청남도,공주군,탄천면,국동리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Gukdong-ri
4474032035,충청남도 공주군 탄천면 운곡리,충청남도,공주군,탄천면,운곡리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Ungok-ri
4474032036,충청남도 공주군 탄천면 견동리,충청남도,공주군,탄천면,견동리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Gyeondong-ri
4474032037,충청남도 공주군 탄천면 대학리,충청남도,공주군,탄천면,대학리,폐지,4,4474032000,충남,Chungnam,Chungnam Gongju-gun Tancheon-myeon Daehak-ri
4474033000,충청남도 공주군 계룡면,충청남도,공주군,계룡면,,폐지,3,4474000000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon
4474033001,충청남도 공주군 계룡면 신기리,충청남도,공주군,계룡면,신기리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Singi-ri
4474033002,충청남도 공주군 계룡면 소학리,충청남도,공주군,계룡면,소학리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Sohak-ri
4474033003,충청남도 공주군 계룡면 상왕리,충청남도,공주군,계룡면,상왕리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Sangwang-ri
4474033021,충청남도 공주군 계룡면 기산리,충청남도,공주군,계룡면,기산리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Gisan-ri
4474033022,충청남도 공주군 계룡면 월암리,충청남도,공주군,계룡면,월암리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Woram-ri
4474033023,충청남도 공주군 계룡면 봉명리,충청남도,공주군,계룡면,봉명리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Bongmyeong-ri
4474033024,충청남도 공주군 계룡면 화은리,충청남도,공주군,계룡면,화은리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Hwaeun-ri
4474033025,충청남도 공주군 계룡면 내흥리,충청남도,공주군,계룡면,내흥리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Naeheung-ri
4474033026,충청남도 공주군 계룡면 구왕리,충청남도,공주군,계룡면,구왕리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Guwang-ri
4474033027,충청남도 공주군 계룡면 중장리,충청남도,공주군,계룡면,중장리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Jungjang-ri
4474033028,충청남도 공주군 계룡면 하대리,충청남도,공주군,계룡면,하대리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Hadae-ri
4474033029,충청남도 공주군 계룡면 양화리,충청남도,공주군,계룡면,양화리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Yanghwa-ri
4474033030,충청남도 공주군 계룡면 경천리,충청남도,공주군,계룡면,경천리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Gyeongcheon-ri
4474033031,충청남도 공주군 계룡면 화헌리,충청남도,공주군,계룡면,화헌리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Hwaheon-ri
4474033032,충청남도 공주군 계룡면 금대리,충청남도,공주군,계룡면,금대리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Geumdae-ri
4474033033,충청남도 공주군 계룡면 상성리,충청남도,공주군,계룡면,상성리,폐지,4,4474033000,충남,Chungnam,Chungnam Gongju-gun Gyeryong-myeon Sangseong-ri
